,#path, orbit, img_block, line, sample, lat, lon, an, ca, cf, rms,orbit_start,orbit_stop
341,106,86890,14,58,607,80.086134,272.733731,0.634135,0.8090689999999999,1.035025,6.623333000000001,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
342,106,86890,14,59,607,80.087751,272.73361,0.63535,0.81575,1.0325959999999998,7.5433330000000005,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
343,106,86890,14,59,606,80.08937,272.73372,0.6329199999999999,0.81575,1.027736,7.36,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
344,106,86890,14,60,606,80.091528,272.734131,0.6371720000000001,0.821825,1.027736,8.522,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
345,106,86890,14,60,605,80.092878,272.734489,0.63778,0.8193950000000001,1.029558,8.202222,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
346,106,86890,14,61,605,80.095308,272.735231,0.638994,0.8169649999999999,1.033203,8.665,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
347,106,86890,14,61,604,80.095849,272.73539700000003,0.640817,0.821217,1.034418,8.196,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
348,106,86890,14,62,603,80.100447,272.736039,0.640817,0.820002,1.039277,7.54875,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
349,106,86890,14,45,614,80.050924,272.806366,0.346223,0.526624,0.7027720000000001,5.6,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
350,106,86890,14,44,614,80.050703,272.808979,0.40331999999999996,0.579468,0.791454,5.35375,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
351,106,86890,14,43,614,80.049598,272.822096,0.484105,0.634135,0.8989659999999999,6.3085,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
352,106,86890,14,42,614,80.04854,272.835387,0.5296609999999999,0.680906,0.9761059999999999,7.254444,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
353,106,86890,14,42,613,80.047646,272.847557,0.6092310000000001,0.7550100000000001,1.05264,7.75,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
354,106,86890,14,39,612,80.045082,272.884732,0.628061,0.7732319999999999,1.0757219999999998,8.319286,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
355,106,86890,14,161,472,80.502569,272.988819,0.6230600000000001,0.783276,1.0473350000000001,7.207,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
356,106,86890,14,162,472,80.503621,272.975475,0.6230600000000001,0.776155,1.053862,9.706364,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
357,106,86890,14,163,472,80.50474200000001,272.960767,0.625434,0.779716,1.058016,8.4,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
358,106,86890,14,163,473,80.504944,272.958094,0.626621,0.779716,1.052082,7.35,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
359,106,86890,14,164,473,80.505845,272.946086,0.6230600000000001,0.782682,1.053862,9.678182000000001,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
360,106,86890,14,165,473,80.50694200000001,272.931466,0.6218739999999999,0.784463,1.052675,13.493,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
361,106,86890,14,166,473,80.507947,272.918266,0.6230600000000001,0.781496,1.059796,10.843333,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
362,106,86890,14,166,474,80.50825,272.914324,0.622467,0.780309,1.056829,6.74625,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
363,106,86890,14,167,474,80.509059,272.903839,0.626621,0.7850560000000001,1.055642,13.552726999999999,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
364,106,86890,14,168,474,80.510176,272.8895,0.629588,0.7809020000000001,1.058609,6.877273,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
365,106,86890,14,169,474,80.51131600000001,272.8753,0.631961,0.7838689999999999,1.058016,6.785,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
366,106,86890,14,169,475,80.51174,272.870181,0.631368,0.778529,1.0592030000000001,7.094286,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
367,106,86890,14,170,475,80.51249399999999,272.86127799999997,0.6331479999999999,0.779716,1.0592030000000001,7.155455,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
368,106,86890,14,171,475,80.513731,272.84745499999997,0.631961,0.786243,1.061576,8.836,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
369,106,86890,14,172,475,80.514933,272.83516099999997,0.6349279999999999,0.788616,1.062763,8.277273,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
370,106,86890,14,173,475,80.516362,272.822058,0.6349279999999999,0.7856489999999999,1.065136,8.531,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
371,106,86890,14,174,475,80.517765,272.81059,0.632555,0.79099,1.069884,7.343636,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
372,106,86890,14,175,475,80.519424,272.79853399999996,0.6331479999999999,0.7880229999999999,1.0669170000000001,6.547,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
373,106,86890,14,176,475,80.52103699999999,272.78814,0.631961,0.78743,1.066323,5.615,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
374,106,86890,14,185,457,80.569764,272.872202,0.623654,0.798704,1.107267,16.155714,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
375,106,86890,14,184,457,80.57003900000001,272.882017,0.626027,0.796924,1.1108280000000001,10.44,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
376,106,86890,14,184,456,80.570105,272.884837,0.623654,0.790397,1.1167610000000001,14.581429,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
377,106,86890,14,183,455,80.57043900000001,272.904712,0.624841,0.788616,1.115575,17.775333,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
378,106,86890,14,182,454,80.57054699999999,272.926193,0.624841,0.796924,1.101927,16.864444,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
379,106,86890,14,136,518,80.378169,272.798134,0.6133460000000001,0.7547520000000001,1.07586,8.51,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
380,106,86890,14,160,499,80.452745,272.729074,0.6171260000000001,0.7809020000000001,1.050302,8.14,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
381,106,86890,14,190,476,80.543562,272.628179,0.6390819999999999,0.793957,1.078784,7.082,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
382,106,86890,14,191,476,80.54586,272.62047,0.640862,0.792177,1.081158,7.476,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
383,106,86890,14,205,479,80.56460600000001,272.425319,0.622713,0.7753329999999999,1.071252,7.133333,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
384,106,86890,14,206,479,80.56456999999999,272.421089,0.622713,0.7753329999999999,1.068922,6.978333,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
385,106,86890,14,206,480,80.564462,272.412575,0.6238779999999999,0.77941,1.074165,6.744,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
386,106,86890,14,207,480,80.564231,272.39821800000004,0.62446,0.777663,1.0823200000000002,6.6525,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
387,106,86890,14,207,481,80.56414000000001,272.392407,0.622713,0.778828,1.067175,7.638,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
388,106,86890,14,220,461,80.622957,272.445517,0.6122270000000001,0.764265,1.132417,6.225,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
389,106,86890,14,220,460,80.622764,272.448559,0.62446,0.771255,1.127757,5.31,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
390,106,86890,14,210,460,80.607766,272.567558,0.6128100000000001,0.762517,1.127174,5.514286,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
391,106,86890,14,209,460,80.60612900000001,272.57475,0.616305,0.766012,1.124261,10.996,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
392,106,86890,14,201,464,80.58525300000001,272.624581,0.6151399999999999,0.768342,1.1096979999999999,6.645556,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
393,106,86890,14,200,464,80.58265300000001,272.626459,0.619218,0.771255,1.1073680000000001,6.92,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
394,106,86890,14,200,465,80.582364,272.626632,0.619218,0.7695069999999999,1.106786,8.018,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
395,106,86890,14,199,465,80.579465,272.628133,0.61747,0.768925,1.102708,7.076667,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
396,106,86890,14,199,466,80.578594,272.628533,0.61747,0.766595,1.1038729999999999,8.021111,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
397,106,86890,14,198,466,80.575981,272.62964500000004,0.621548,0.768925,1.099796,7.136667,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
398,106,86890,14,198,467,80.57511,272.629998,0.6232949999999999,0.770672,1.09397,11.45875,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
399,106,86890,14,197,467,80.572787,272.630889,0.621548,0.771837,1.092223,6.7025,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
400,106,86890,14,197,468,80.571626,272.63130099999995,0.625625,0.773003,1.0881450000000001,6.75125,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
401,106,86890,14,196,468,80.569303,272.632022,0.62446,0.771837,1.085233,7.2175,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
402,106,86890,14,196,469,80.568141,272.63232,0.627373,0.773003,1.085233,6.7475,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
403,106,86890,14,195,469,80.56581800000001,272.632758,0.628538,0.7759149999999999,1.0811549999999999,6.745,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
404,106,86890,14,194,470,80.562043,272.633006,0.629703,0.779993,1.075912,9.596667,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
405,106,86890,14,194,471,80.561172,272.633026,0.627955,0.78174,1.07067,7.403333,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
406,106,86890,14,193,471,80.558561,272.633225,0.627373,0.779993,1.071252,7.81,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
407,106,86890,14,193,472,80.55798,272.633317,0.63145,0.777663,1.0660100000000001,7.645,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
408,106,86890,14,192,472,80.555082,272.634136,0.628538,0.778828,1.067175,7.2066669999999995,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
409,106,86890,14,187,476,80.539268,272.646326,0.636115,0.792177,1.078191,6.81,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
410,106,86890,14,186,477,80.536109,272.648974,0.635522,0.7933640000000001,1.080565,7.783333,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
411,106,86890,14,183,481,80.523768,272.659572,0.634335,0.7892100000000001,1.0740370000000001,9.35,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
412,106,86890,14,40,612,80.047573,272.868737,0.625631,0.775054,1.064181,7.042222,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
413,106,86890,14,38,611,80.045468,272.903215,0.6292760000000001,0.784165,1.081796,8.085,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
414,106,86890,14,37,611,80.044804,272.912937,0.6292760000000001,0.781736,1.08544,7.641111,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
415,106,86890,14,36,610,80.042846,272.940302,0.6310979999999999,0.779913,1.090299,9.62,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
416,106,86890,14,35,610,80.042727,272.94190299999997,0.634135,0.779306,1.095159,6.995,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
417,106,86890,14,34,610,80.04175500000001,272.954658,0.6292760000000001,0.7774840000000001,1.098196,7.927778,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
418,106,86890,14,33,609,80.039716,272.979919,0.63778,0.782343,1.095766,7.26,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
419,106,86890,14,32,609,80.03958399999999,272.981487,0.6365649999999999,0.779306,1.0994110000000001,7.297778,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
420,106,86890,14,31,609,80.038393,272.995563,0.634135,0.772624,1.101233,7.53,2016-04-19 00:48:19+00:00,2016-04-19 02:27:12+00:00
